station_id,Bin,Qmean,Qstd,dQmean,dQstd,n
405245,1,1.0790641247850001,0.12933795493949998,0.8778509532100001,0.17781629116099987,2
405245,2,1.0112443674166667,0.14585157448191705,0.946357019062,0.2734963235466072,3
405245,3,0.732415944542,0.12372270364049998,0.5409358752189998,0.20551819757599998,2
405245,4,0.5484228769496667,0.02717413785498583,0.2528110918540001,0.03000203099496625,3
405245,5,0.5219688041595,0.06130369231187348,0.342155979203,0.1257333405701067,3
405245,6,0.46531715771225,0.027327556325749985,0.26803466204450005,0.06588561525150007,2
405245,7,0.41066204506075,0.03743500866575,0.19166724436750002,0.06962911611749997,2
405245,8,0.37734488734825,0.03181975736574999,0.13701213171549997,0.06438821490449997,2
405245,9,0.37734488734837507,0.007000113064863393,0.17070363951475004,0.019422962236078603,4
405245,10,0.4190225303293333,0.04920121101023836,0.27202772963599997,0.0964229066049314,3
405245,11,0.42750779896016666,0.07236778790550384,0.324935875217,0.1391273494632622,3
405245,12,0.29174350086666667,0.005686891357282306,0.08385441941066671,0.0134835337461369,3
405245,13,0.28544194107425,0.016658578856249995,0.09471057192349999,0.03181975736550002,2
405245,14,0.29882495667250003,0.02472570986974623,0.133081455806,0.051011867339690806,4
405245,15,0.2825095320623333,0.023131416011637797,0.11729636048533332,0.048848184019567004,3
405245,16,0.2813240901215,0.03163258232249997,0.122412478336,0.06027036395199999,2
405245,17,0.27627036395125004,0.023584055459249992,0.11979202772950004,0.05016291161149999,2
405245,18,0.24763258232225002,0.01665857885625002,0.0737469670715,0.032568457539500016,2
405245,19,0.23602772963625,0.007674176776249986,0.05802426343150002,0.014599653379500033,2
405245,20,0.25568110918549997,0.009358752166499992,0.101074523397,0.020214904679000015,2
405245,21,0.22648180242616667,0.0043388020203608945,0.05066204506100002,0.010869769742143744,3
405245,22,0.20795147313675,0.0072998266897500025,0.033317157712500003,0.0138509532065,2
405245,23,0.23284575389966666,0.015993703124139363,0.090343154246,0.032535691399980075,3
405245,24,0.2106343154245,0.006835805244928567,0.05490467937633335,0.014988554455201105,3
405245,25,0.19054419410733334,0.004528449935702229,0.03019757365666665,0.009294475981647682,3
405245,26,0.18034315424612501,0.0030272826868548747,0.03275563258225,0.009754076853697684,4
405245,27,0.181185441941,0.008561084475591492,0.047916811091999995,0.01627167387913723,3
405245,28,0.16646100519933332,0.0055539110643035095,0.022461005199333323,0.010165058256585568,3
405245,29,0.1657622183708,0.00776756133457802,0.0362370883884,0.015584118122340626,5
405245,30,0.15448180242633333,0.0035797821722951054,0.02745233968800001,0.010250480415858989,3
405245,31,0.15741421143849998,0.010668977469999992,0.044547660312,0.017594454073000008,2
405245,32,0.14842980935900002,0.007674176776499993,0.033317157712000015,0.015348353553,2
405245,33,0.14112998266875,0.004492201039749995,0.020963604852500012,0.008235701906499998,2
405245,34,0.14998960138633333,0.004010576863008346,0.04192720970533334,0.0080753251820847,3
405245,35,0.13289428076249998,0.004218711224644852,0.023209705372333342,0.007647499813359288,3
405245,36,0.13439168110916666,0.004512950346747972,0.031195840554333342,0.010131302498425351,3
405245,37,0.14375043327549997,0.011979202773000006,0.053157712305000014,0.024707105719999976,2
405245,38,0.12534488734833332,0.004625828804562722,0.023334488735000006,0.010277332249929667,6
405245,39,0.12241247833616667,0.003478301248757539,0.024207972269666672,0.0074159540586433564,3
405245,40,0.11829462738325,0.0017086665572764478,0.021337954939499984,0.004837669262252301,4
405245,41,0.1106204506065,0.0028693390804396595,0.012727902945999996,0.00596615862965973,4
405245,42,0.108280762565075,0.0017781629116943004,0.015909878682849998,0.003977928406646245,4
405245,43,0.10444367417675,0.0037435008664000037,0.0157227036395,0.005989601386199999,2
405245,44,0.10294627383013333,0.0035710722271913675,0.022710571923733325,0.0070012251649049706,3
405245,45,0.09583362218383333,0.002406734332101129,0.01647140381306665,0.005669066217076499,3
405245,46,0.10032582322375,0.006738301559750005,0.026953206239499997,0.013476603119499993,2
405245,47,0.09471057192385,0.003743500866649998,0.015722703639700006,0.007487001733299999,2
405245,48,0.09184055459285,0.0032081702930210347,0.0174696707109,0.005868799120923119,3
405245,49,0.08632512998274999,0.0030078744098298604,0.012428422877100012,0.006172123661236488,5
405245,50,0.09152859618727499,0.006176776429874992,0.027327556325949985,0.012353552859749975,2
405245,51,0.07842634315425,0.0012368668867594227,0.00561525129984999,0.0011230502599500014,4
