"run","station_id","Message","tt","cfmax","sfcf","cwh","cfr","fc","lp","beta","k0","k1","k2","uzl","perc","maxbas","R2V"
"run_01","405227","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.65845480271797","7.20462228787932","0.672965199860535","0.180403703296108","0.0236280077794467","467.206334621591","0.755282837535169","2.47934489963389","0.49408961526206","0.126068324607892","0.0794705762938494","52.5925191855249","2.99994848994636","2.63220716532761","0.895926019917879"
"run_01","405228","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.0160841576928314","1.00004148300404","1.22282178985288","0.0693096775965833","0.0531864078556068","361.001072239448","0.791993121628442","3.47189944398324","0.498343672174088","0.399747393490324","0.0958792686812309","10.0000009491109","1.12727618995902","1.82161521735261","0.802488810402096"
"run_01","405229","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.27649364955625","2.47524344161721","1.59979513390805","0.14692425678523","0.0999995917277492","248.497154235616","0.915617600014222","5.87244451723145","0.120256091099581","0.399789876756185","0.0569972689783617","10.0029286421698","0.10827906618491","1.00000000029307","0.451201889818844"
"run_01","405230","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.285218762260656","1.00094925610846","0.996940875527348","0.0135968800736967","0.0193717710845795","257.029518795226","0.829138579015006","5.01643274361663","0.0585552140218921","0.399999924304859","0.149998227916861","81.3544024655541","0.0132640328565336","2.09413840196407","0.403234762012698"
"run_01","405231","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.63663156875005","4.2817507385503","0.560544332009895","0.0395554738346442","0.0339288604358392","549.999998825515","0.624757279776893","3.31743652120666","0.252375466891928","0.325053915274357","0.0937227442448964","25.4464024254298","2.99988165280038","1.86943848646725","0.745332661085343"
"run_01","405238","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.856126483827697","9.52187256351496","0.400000116645705","0.199995187920846","0.095497143612385","379.626524189559","0.999579689331575","4.98821278679035","0.342443186847488","0.21911028670844","0.00102052221847054","10.0000266011822","0.214161175338137","1.07534881663431","0.717653842693209"
"run_01","405240","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.207141816685446","3.23295742024141","1.08586686452746","7.59913881642838e-08","0.0348061237767412","321.611789317339","0.999999999986462","5.93822865508451","0.498809747580112","0.3018212701878","0.127454431044216","10.0000195796979","8.93072547640678e-07","1.87560041927504","0.680064309686541"
"run_01","405241","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.485347839545932","2.82556064559464","1.38703142593336","0.16146457480281","0.0167322743352873","51.3829102568528","0.999999862980376","1.00000000207569","0.0500174474849994","0.0553259109247548","0.019597052413978","74.5762272370783","2.83787825648057","1.0000396857125","0.62221823721394"
"run_01","405245","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.929906427218881","1.0000006247328","0.857888737515787","0.105713970549744","0.0672506415898295","281.919801008904","0.733874239828","5.47082888706904","0.300863787493211","0.369438941197875","0.00100018429516877","10.0003486501365","0.539752585422901","1.00009160053179","0.628767788773971"
"run_01","405248","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99989538070872","5.39013970517983","1.3477225014242","0.0975817471120461","0.010565059797308","260.539242434342","0.7754493819942","4.31090202111","0.232743165571194","0.399999691466996","0.00100343141353279","10.0000008776114","0.334315680434891","2.10509328329068","0.467944738468125"
"run_01","405251","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.126655863078509","5.40901559715816","1.32360665210451","0.0595459874339827","0.0999988426019227","549.997840832964","0.300000002096005","2.53865692515367","0.146059061679395","0.332479208205389","0.149325416475624","11.100738310978","1.17306733680369","1.08364777743079","0.567648327669323"
"run_01","405264","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.00543495597588","3.09594353186979","0.566871778833322","0.14415091324302","2.33676127402086e-05","506.508252834588","0.753140517396492","2.20767920938815","0.385157353464226","0.113143967281004","0.0723296441333596","99.999936716537","2.99981124605839","2.46217030852092","0.874412328147542"
"run_01","405274","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.53078519969699","9.99999407928016","0.400521751412102","0.199999882840103","0.0244476879066799","278.093145896958","0.863542482865328","4.13331547260708","0.473935059201561","0.389049846960728","0.101036024007279","10.0000001540676","0.309836006528286","1.22782295782053","0.735519363184835"
"run_01","406214","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.876845522170255","2.11826458043174","1.59999999610354","0.0443780432525092","0.0745854559778276","527.179738135006","0.999710524184032","3.81374780370923","0.49999778689172","0.399998961633251","0.149999737819622","68.4156103155271","0.29285644862261","1.34896954041518","0.484820563055633"
"run_01","406224","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.915915489863986","9.45089347557387","1.14947707957495","0.109256998432994","0.0550516199123454","291.037222274491","0.903580392361079","5.99999228930896","0.281631182434652","0.399999981541312","0.133693805715132","49.7756508302937","1.27574989242673e-05","2.05390944947716","0.317269546847213"
"run_01","406226","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.364616066017249","7.45685493519343","0.40010630190239","0.125695133134831","0.0691759777050326","318.430057451188","0.904085237248639","4.90798495469754","0.416456348041656","0.399999606262835","0.139053711032457","68.063164667106","0.232557477567118","1.50383418054299","0.621353070336759"
"run_01","406235","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99999961912333","4.24374370287034","1.18544029758305","0.115725514924115","0.0999999983935836","273.029499072298","0.993171389898885","4.5313136839446","0.465032436670011","0.39999999889337","0.103444871503173","10.0022188954639","0.634023987206533","1.40292914357299","0.658565250465871"
"run_01","406250","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.335468959167962","9.99997939014432","0.708160325604463","0.0159545675074695","0.0999962095550899","460.80547120776","0.956015398150418","5.1977517204637","0.45864604197356","0.391474426015276","0.125915934317811","14.3787123661592","2.73784316670696","2.06522178840457","0.796172810268969"
"run_01","407214","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.840450599520953","1.48697765359959","0.810383373373827","0.0289105668820298","0.0618671026440694","429.859647537458","0.879117945384267","5.80232951573123","0.0591412721238473","0.39997330954271","0.00100013424302035","79.7632270764947","0.124948684365199","1.07529927198498","0.612749833702524"
"run_01","407253","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.176962177276668","6.7234470450572","1.29698296552185","0.199949650756096","0.00676881340958131","322.713581134041","0.555640999291153","2.2128311602549","0.20908153222174","0.399999942434061","0.00100002402988965","72.2684661050649","0.185690027232208","3.86835546245606","0.523929191417768"
"run_01","408202","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.29038782277451","8.30722645143787","1.0740641038391","1.54581370493768e-07","0.0115620651068646","318.04151779076","0.901725402936865","5.99999996863564","0.269644072401897","0.399999967316781","0.00100000074236531","10.0000022387489","0.421336949931752","1.08599067360264","0.458054126743852"
"run_01","408206","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.0850995928839517","9.9999452619045","1.56732610265831","2.23075149666971e-05","0.0371103232319924","369.167316732258","0.958210619779134","5.03493266934943","0.368132842780586","0.399980649053138","0.00824995941630088","10.2420748177139","9.72029516397414e-06","2.58897566654923","0.512828117050173"
"run_01","415237","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.498906324652581","7.80899504072088","1.59999010582419","0.0756627172590095","0.0634115465133314","294.816243277972","0.829762558527948","5.6370044902314","0.0901465648627867","0.399999884986551","0.114373390930959","45.7570987137468","1.00161387988813e-05","1.01108155933751","0.566173897204698"
"run_01","415238","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.95208581949288","7.54607395074145","1.33163683811408","0.188661983497074","0.045569412952916","290.904041351405","0.997892393064358","5.99999795838379","0.366912332310579","0.399999997868967","0.00100000146767378","66.9166999213329","0.361113193886669","1.29176776434407","0.498491546416385"
"run_01","415245","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.499899877995042","1.00131956187407","1.08461510514922","4.43441700353389e-07","0.0957919771844994","403.644038196246","0.76849628112353","4.53646010200533","0.463570740276482","0.399999980252918","0.11315176182382","84.3244533294725","0.370841777542447","2.11298877834893","0.715780548409509"
"run_02","410730","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.0092260662110724","8.36203378868651","0.400040844853897","0.110741177636696","0.0999966070043323","542.683752077288","0.626587165604584","1.6097360846525","0.357940303954453","0.180143995015734","0.0568831520892266","59.2405487305406","2.99373125527271","1.69027117334145","0.769052024714464"
"run_02","410731","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99998948802706","5.47564250971657","1.17205969728861","0.0456280342695239","0.0284857643441035","549.996498989952","0.604453103422296","3.19728572901448","0.121400430470782","0.36263282027952","0.14645714575771","10.0025442521976","0.553533413541488","1.87654285732741","0.563475333830687"
