Number,latitude,longitude,area,DEM_Mean,DEM_Range,Slope,StreamLength,StreamDensity,CatStorage,RegolithDepth,SoilDepth,Clay,KSat,AWC,PAWC,ForestCover,FoliageCover,Igneous,Sedimentary,Metamorphic,SedVolc,OldRock,UnconsolRock,Silica,Qcv,P,Q,PET,AET,P/PET,Q/P,BFI,AR1
231213,-37.49654621,144.36125,152.1,661.963562011719,450.502777099609,6.0449934,3.7297316,0.8908388,0,5.00350284576416,0.992262423038483,30.509397220611557,108.8183441,142.07087039947504,129.717620849609,99.5494186878204,64.18020629882801,4.7150555,93.151779199999993,0,0,0,2.1331882,66.80025482177734,10780.5990231385,897.822153807607,110.5409628242079,952.5087723550993,605.9052247163186,0.9425867560124634,0.12312122434873171,0.3682234723772526,0.5932736737903559
235205,-38.63824,143.44375,4.5,458.883636474609,237.629760742187,7.3114882,8.2514334,0.6012215,0,3.82075762748718,0.913599967956543,40.33946247100831,110.3370819,153.02811670303322,127,100,77.444976806641,0,100,0,0,0,0,80.00000762939453,64222.47569085163,1656.2137916637905,846.5326344827586,915.8858434478482,674.1784774216816,1.8083190208825382,0.5111252174952324,0.6380923420655222,0.7937907403708094
236213,-37.53112831,143.4663717,448.3,417.667022705078,366.220092773438,1.3683105,2.8760066,0.4918622,25.1944504,6.86670017242432,0.967909514904022,33.70941648483277,34.8727989,141.8349409103396,120.840545654297,43.9654320478439,15.447082519530994,43.0294914,32.557595,0,0,0,24.0831642,59.59394073486328,724.1853552519477,602.6538001280757,19.393861904546494,1014.1461680964504,533.0249279002729,0.5942474754494761,0.032180767632137924,0.18065478207265162,0.61263412498767
238208,-37.37375,142.50816,23.3,494.971588134766,765.550354003904,7.8643813,1.8148632,1.0201102,0,5.31981563568115,0.926898896694183,29.21101183891295,297.9354858,153.09825515747056,108.105262756348,70.2457189559937,21.919921875,27.4644222,54.0208702,0,0,0,18.5147762,73.991790771484375,4228.375589308285,739.6965160470133,88.09334755753744,953.0957000710027,559.9774425825573,0.77609889121513,0.11909390627971869,0.5500276305974406,0.7090684661150469
401203,-36.94763174,147.6073683,1519,1096.25756835938,1437.63903808594,9.5750685,1.0675275,0.8073984,0.0081253,2.7260890007019,0.88703465461731,28.074630069732674,205.2043152,138.83990812301641,138.329849243164,72.6629495620728,25.35173034668,20.9509125,3.1639204,73.3769608,0,0,1.7348707,67.7465591430664,7031.27193133798,1243.4592557062651,256.06302745453917,948.086295226706,714.9797869913037,1.3115464931479994,0.2059279596653124,0.6448188755342298,0.8311569582365811
401208,-36.21375,147.67782,351.1,686.8564453125,913.35498046875,8.2747698,2.9609811,0.6960871,0,2.15494275093079,1.01170516014099,26.945648860931417,234.624176,135.28544569015534,124.847297668457,98.0543255805969,52.80256652832,75.5990372,1.8720005,12.8926811,0,0,9.6362581,70.38378143310547,13691.29233804116,1107.4871724231575,206.4164091930942,1055.7322474285447,619.4039475753467,1.0490227755386583,0.18638266368490722,0.626160826191588,0.6405887416499598
401210,-36.56845402,147.413454,415.7,854.701904296875,1643.01202392578,13.8662348,2.3387086,0.7973154,0,1.92228388786316,1.02942538261414,28.505784702301018,248.1107635,135.95075702667242,162.628387451172,98.71200919151309,53.91618347168,20.2495956,34.4111595,44.2430191,0,0,1.0961939,66.94580078125,41438.43118607893,1365.5716650006377,433.58580727150814,995.9305389234861,657.875520623991,1.3711515127116207,0.31751230520099116,0.7273224275711517,0.910991356156314
401212,-36.446035,147.828535,251.6,1079.06127929688,1267.78280639649,13.002229699999999,2.1035223,0.8206111,0,2.21732115745544,0.978468418121338,28.07258987426758,267.5595703,138.36241292953508,176.807205200195,100,51.25199890136699,21.0360298,78.4526138,0,0,0,0.5113202,67.94351959228516,44184.36835361998,1249.4526931568657,484.87971536649405,959.1895038061599,642.8960450904108,1.3026129750157946,0.3880736886015248,0.7184693642763419,0.9310452674235121
401216,-36.932475,147.472475,356.8,1248.21130371094,1296.00701904297,13.3844833,1.3456444,0.8462049,0,2.19161224365234,0.941525042057037,29.97103958129882,243.1333618,140.11879396438593,158.661819458008,86.131626367569,33.546234130859006,8.4460669,0,90.6348038,0,0,0.9191235,68.32460021972656,35180.921145520486,1573.825899842673,585.2251429739925,923.547999735927,736.9360407955996,1.7041083953326541,0.37184871784896567,0.6855483148703589,0.850206427071605
401217,-36.75616392,147.7088361,389.8,1031.17700195312,1256.50323486328,11.8401127,2.9389331,0.7683907,0,1.94389832019806,0.981541991233826,27.421013545989975,293.272522,137.88213396072396,176.562973022461,99.2139399051666,39.375259399414006,0.5260413,97.3638916,1.3312491,0,0,0.7788051,67.891387939453125,17190.35178346929,1172.1437844102995,269.08791677428934,961.2266936924145,658.0189156591422,1.219424920366784,0.2295690344078959,0.6709030848671549,0.9221299641202247
